id,amenity,name,lat,lon
2622538171,restaurant,Ebi Sushi,42.379091,-71.0946305
2622543069,restaurant,Sarma,42.3881868,-71.0954753
2686928559,fast_food,Chipotle,42.3625446,-71.0856044
2697094682,cafe,Tatte Bakery and Cafe,42.3663805,-71.0930616
2697740376,parking_entrance,Boston Common Garage,42.3543673,-71.0682817
2699063566,restaurant,Fordee's,42.3701636,-71.1603641
2699063989,restaurant,Green Peapod,42.3701904,-71.160285
2699408902,atm,Bank of America,42.365017,-71.1034742
2699408904,bank,TD Bank,42.3652603,-71.1031316
2699408909,pharmacy,Walgreens,42.3654664,-71.1034776
2700413735,place_of_worship,Islamic Center of Rindge Ave,42.3937907,-71.1390291
2700809494,restaurant,Harvard Gardens,42.3609663,-71.0689181
2700809502,fast_food,Anna's Taqueria,42.360994,-71.0671559
2700809513,restaurant,Fin's,42.361003,-71.0668207
2700809517,pub,The Hill Tavern,42.3610059,-71.0666758
2700809522,cafe,Starbucks,42.361007,-71.0665202
2700809528,bar,Beacon Hill Pub,42.3604302,-71.070636
2700809529,restaurant,King and I,42.3603697,-71.0706347
2707308537,restaurant,Shalimar of India,42.3643462,-71.1023366
2707441931,restaurant,Asmara Restaurant,42.3664123,-71.1050773
2707976345,pub,"730 Tavern, Kitchen & Patio",42.3660159,-71.1051419
2707976346,fast_food,Mass Chicken,42.3660758,-71.1052378
2707976349,fast_food,ABC Pizza House,42.3661531,-71.105349
2707976352,dentist,Dr. Dental,42.3659485,-71.1050185
2707976354,bank,Citizens Bank,42.366002,-71.104356
2707976355,bank,Bank of America,42.3661645,-71.1046644
2707976357,bank,Leader Bank,42.3657662,-71.1039536
2707976358,bank,Eastern Bank,42.3655496,-71.1036197
2707976359,bar,Cuchi Cuchi,42.3633583,-71.0971274
2707976362,restaurant,ZuZu,42.3638002,-71.1013814
2707976363,restaurant,The Middle East Corner,42.363832,-71.1014404
2707976365,studio,Cambridge Community Television,42.3635069,-71.1008959
2707976366,atm,Bank of America,42.360366,-71.0948785
2707976385,bank,People's United Bank,42.3641001,-71.1011382
2708165970,fast_food,Domino's,42.362842,-71.0641231
2708165975,fast_food,Viva Burrito,42.3629292,-71.0640963
2708166036,fast_food,Cafe Podima,42.3610068,-71.0649359
2708166041,bank,Bank of America,42.3614071,-71.0653976
2708166074,restaurant,Little Lamb,42.3609592,-71.0693025
2708166079,fast_food,Finagle a Bagel,42.3613001,-71.068353
2708227285,ice_cream,J.P. Licks,42.3601077,-71.0709826
2708227333,post_office,The UPS Store,42.3602088,-71.0706346
2709425519,restaurant,Brookline Lunch,42.3638017,-71.101702
2742760179,parking_entrance,,42.3687678,-71.0782189
2752899899,cafe,Cafe Gato Rojo,42.3735895,-71.1184022
2777241126,pub,The Plough and Stars,42.3682614,-71.1087976
2777249475,restaurant,Pammy's,42.3684329,-71.1091866
2790319277,restaurant,Dosa-N-Curry,42.382293,-71.1025479
2790754652,cafe,Tatte Bakery and Cafe,42.3622063,-71.0812983
2791770153,dentist,Kappa Dental Group,42.3783241,-71.1056447
2811033698,toilets,,42.3559047,-71.0656892
2819172974,cafe,Zinneken's,42.3712112,-71.1145923
2882815195,fast_food,Chipotle,42.3617736,-71.1596049
2908119874,cafe,Starbucks,42.3630323,-71.0856665
2925398722,parking_entrance,,42.3660921,-71.06694
2925398733,parking_entrance,,42.3661039,-71.0672121
2937882899,car_sharing,Zipcar,42.3890657,-71.1098939
2937882900,waste_basket,,42.3901157,-71.1079544
2937883401,waste_basket,,42.390182,-71.1077776
2937890180,post_box,,42.3901181,-71.107953
2939190922,theatre,ImprovBoston,42.3661119,-71.1032447
2966948876,bar,Parlor Sports,42.3744435,-71.1015002
2989799710,bicycle_parking,,42.3881365,-71.1093198
2989799711,bench,,42.388089,-71.1089926
2989799712,bench,,42.3879701,-71.1090623
3010280539,cafe,Darwin's Ltd.,42.3689611,-71.1136071
3038484990,restaurant,Finagle,42.3705274,-71.0771775
3038498859,restaurant,Aram's #2 House of Pizza,42.3714112,-71.0818499
3043603755,restaurant,Dumpling House,42.3687019,-71.1098463
3048081622,restaurant,Boca Grande,42.3662759,-71.0780702
3048081623,restaurant,The Similans,42.3663589,-71.0780588
3048081624,restaurant,Helmand,42.366472,-71.0780441
3061411330,bicycle_rental,Blue Bikes - 359 Broadway - Broadway at Fayette Street,42.370803,-71.104412
3061411331,bicycle_rental,Blue Bikes - Alewife Station at Russell Field,42.396105,-71.139459
3061420129,bicycle_rental,Blue Bikes - Charlestown - Main St at Austin St,42.375603,-71.064608
3061421192,bicycle_rental,Blue Bikes - Beacon St at Washington / Kirkland,42.378551,-71.106541
3061423725,bicycle_rental,Bluebikes,42.3637684,-71.0821015
3061423726,bicycle_rental,Blue Bikes - Cambridge St - at Columbia St / Webster Ave,42.372969,-71.094445
3061423727,bicycle_rental,Bluebikes,42.3612995,-71.0652246
3061423728,bicycle_rental,Blue Bikes - Harvard University River Houses / DeWolfe St at Grant St,42.3698166,-71.1167107
3061423729,bicycle_rental,Blue Bikes - 175 North Harvard St,42.3638248,-71.1291109
3061423792,bicycle_rental,Blue Bikes - Biogen Idec - Binney St / Sixth St,42.366095,-71.086388
3061424238,bicycle_rental,Blue Bikes - Cambridge Main Library at Broadway / Trowbridge St,42.3734603,-71.1111571
3061424239,bicycle_rental,Blue Bikes - CambridgeSide Galleria - CambridgeSide PL at Land Blvd,42.366981,-71.076472
3061424240,bicycle_rental,Blue Bikes - Central Sq Post Office / Cambridge City Hall at Mass Ave / Pleasant St,42.3664339,-71.1055969
3061424241,bicycle_rental,Blue Bikes - Central Square at Mass Ave / Essex St,42.36507,-71.1031
3061424263,bicycle_rental,Bluebikes,42.3971838,-71.1232405
3061424264,bicycle_rental,Blue Bikes - EF - North Point Park,42.369885,-71.069957
3061424270,bicycle_rental,Blue Bikes - Somerville Hospital at Highland Ave / Crocker St,42.3909181,-71.1096292
3061424273,bicycle_rental,Blue Bikes - Summer St at Cutter St,42.3939392,-71.1203443
3061424275,bicycle_rental,Blue Bikes - Union Square - Somerville,42.379637,-71.095319
3061424936,bicycle_rental,Blue Bikes - Conway Park - Somerville Avenue,42.383405,-71.107593
3061424939,bicycle_rental,Bluebikes - Dana Park,42.3617903,-71.1080704
3061424940,bicycle_rental,Blue Bikes - Danehy Park,42.388966,-71.132788
3061424972,bicycle_rental,Blue Bikes - Teele Square at 239 Holland St,42.402763,-71.126908
3061425957,bicycle_rental,Bluebikes - Harvard Kennedy School at Bennett St / Eliot St,42.3719885,-71.1217612
3061426124,bicycle_rental,Blue Bikes - Porter Square Station,42.3880435,-71.1190874
3061426126,bicycle_rental,Blue Bikes - Powder House Circle - Nathan Tufts Park,42.400877,-71.116772
3061426130,bicycle_rental,Blue Bikes - Somerville City Hall,42.386844,-71.09812
3061426234,bicycle_rental,Blue Bikes - Harvard University Housing - 115 Putnam Ave at Peabody Terrace,42.366621,-71.114214
3061426235,bicycle_rental,Blue Bikes - Harvard University Radcliffe Quadrangle at Shepard St / Garden St,42.380287,-71.125107
3061427033,bicycle_rental,Blue Bikes - Harvard Law School at Mass Ave / Jarvis St,42.3783731,-71.119928
3061427034,bicycle_rental,Blue Bikes - Harvard Real Estate - Brighton Mills - 370 Western Ave,42.3615184,-71.1377598
3061427035,bicycle_rental,Blue Bikes,42.3733172,-71.1210019
3061427036,bicycle_rental,Bluebikes - Harvard Square at Mass Ave/ Dunster,42.373234,-71.1185418
3061427037,bicycle_rental,Blue Bikes - Harvard University / SEAS Cruft-Pierce Halls at 29 Oxford St,42.3779201,-71.116919
3061427038,bicycle_rental,Blue Bikes - Harvard University Gund Hall at Quincy St / Kirkland S,42.376369,-71.114025
3061427039,bicycle_rental,Blue Bikes - Harvard University Housing - 111 Western Ave. at Soldiers Field Park,42.3644647,-71.1184111
3061427043,bicycle_rental,Blue Bikes - Inman Square at Vellucci Plaza / Hampshire St,42.374035,-71.101427
3061427044,bicycle_rental,Blue Bikes - Innovation Lab - 125 Western Ave. at Batten Way,42.363732,-71.1245865
3061427050,bicycle_rental,Blue Bikes - Kendall T at Main St,42.3624573,-71.08521
3061427052,bicycle_rental,Blue Bikes - Lafayette Square at Mass Ave / Main St / Columbia St,42.3633303,-71.1004675
3061427054,bicycle_rental,Blue Bikes - Lechmere Station at Cambridge St / First St,42.370677,-71.076529
3061427056,bicycle_rental,Blue Bikes - Linear Park - Mass. Ave. at Cameron Ave.,42.3978092,-71.1303779
3061427059,bicycle_rental,Blue Bikes - Lower Cambridgeport at Magazine St/Riverside Rd,42.3571527,-71.1138443
3061427060,bicycle_rental,Blue Bikes - MIT Stata Center at Vassar St / Main St,42.3619245,-71.0915241
3061427061,bicycle_rental,Blue Bikes - MIT at Mass Ave / Amherst St,42.3583015,-71.0932769
3061427062,bicycle_rental,Blue Bikes - Magoun Square at Trum Field,42.398365,-71.107818
3061427066,bicycle_rental,Blue Bikes - New Balance - 20 Guest St.,42.357402,-71.147782
3061427067,bicycle_rental,Bluebikes - One Broadway / Kendall Sq at Main St / 3rd St,42.3622704,-71.083197
3061427068,bicycle_rental,Blue Bikes - One Kendall Square at Hampshire St / Portland St,42.366277,-71.09169
3061428705,bicycle_rental,Blue Bikes - ONeill Library,42.392766,-71.129042
3061429103,bicycle_rental,Blue Bikes - Wilson Square,42.385582,-71.113341
3061429311,bicycle_rental,Blue Bikes - Union Square - Brighton Ave. at Cambridge St.,42.3533999,-71.1372661
3066878471,post_box,,42.3843491,-71.1002914
3067066504,restaurant,Machu Picchu,42.3804502,-71.0973366
3067066505,bicycle_parking,,42.38109,-71.1018503
3067066506,restaurant,Veggie Crust (Meatless Everyday),42.3822787,-71.102507
3067066507,restaurant,China Delight,42.3829871,-71.1061515
3067087245,post_office,Union Square,42.3807582,-71.0971691
3067087247,bank,Rockland Trust,42.3803376,-71.0969377
3067171278,bar,Backbar,42.3799325,-71.0945397
3067171279,pub,Sally O'Brien's Bar and Grill,42.3807333,-71.0979317
3067171280,restaurant,Highland Kitchen,42.3882502,-71.1032591
3067171281,fast_food,Dunkin',42.3883448,-71.1036392
3067171282,restaurant,Pizza King,42.3883537,-71.1029294
3093455925,restaurant,Hana Sushi,42.3967011,-71.1297354
3093455926,restaurant,Qingdao Garden,42.3968135,-71.1298747
3093455927,post_box,,42.3964637,-71.1293911
3093455928,waste_basket,,42.3968112,-71.1297615
3121341845,restaurant,Redbones,42.3951496,-71.1223224
3138482735,drinking_water,,42.3827221,-71.1163302
3168672556,restaurant,Faialense Sport Club,42.3731918,-71.0957768
3181728961,restaurant,Vialé,42.364022,-71.101797
3185679970,restaurant,Bao Nation,42.3650238,-71.1022587
3187354532,bicycle_repair_station,,42.3834318,-71.1439654
3190278367,bicycle_repair_station,,42.3627433,-71.0841123
3228659631,bench,,42.396244,-71.0740283
3228659632,bench,,42.3963791,-71.0741198
3228659633,bench,,42.3965101,-71.0741627
3228659646,bench,,42.3995667,-71.0739115
3267743938,fast_food,Ki Bistro,42.3526094,-71.1213609
3280669087,post_box,,42.3972558,-71.1302499
3299543428,cinema,AMC Assembly Row 12,42.394954,-71.0797275
3299685013,bicycle_parking,,42.3771474,-71.1175105
3299685014,bicycle_parking,,42.3776571,-71.1168533
3299685015,bicycle_parking,,42.3774794,-71.1181907
3299685016,bicycle_parking,,42.3775206,-71.1185357
3299685017,bicycle_parking,,42.3772201,-71.1186549
3299685018,bicycle_parking,,42.3776582,-71.1191734
3299685021,bicycle_parking,,42.3781998,-71.1187875
3299685022,bicycle_parking,,42.3785069,-71.1185044
3299685023,bicycle_parking,,42.3787733,-71.1178025
3299685024,bicycle_parking,,42.3781161,-71.1169129
3299685025,bicycle_parking,,42.3783638,-71.1170232
3350588744,community_centre,Windsor St. Health & Community Center,42.3646976,-71.0966449
3354771177,research_institute,Merrimack Pharmaceuticals,42.3625653,-71.0832886
3376088217,bicycle_repair_station,,42.3548414,-71.1030972
3376088218,bicycle_repair_station,,42.3585518,-71.0952544
3376088219,bicycle_repair_station,,42.3585966,-71.1014923
3376088220,bicycle_repair_station,,42.3594477,-71.0935593
3376088221,bicycle_repair_station,,42.3606725,-71.0846499
3376088222,bicycle_repair_station,,42.3610793,-71.0874219
3376088223,bicycle_repair_station,,42.3612156,-71.0908771
3376088224,bicycle_repair_station,,42.3617507,-71.091386
3376088225,bicycle_repair_station,,42.3643556,-71.1241408
3376088226,bicycle_repair_station,,42.363834,-71.115011
3376088228,bicycle_repair_station,,42.373573,-71.1098263
3376088230,bicycle_repair_station,,42.3782917,-71.1195949
3376088231,bicycle_repair_station,,42.3793532,-71.1128269
3381270908,bicycle_parking,,42.3814061,-71.1070424
3381424404,bicycle_parking,,42.3816835,-71.1057223
3423512434,bank,Middlesex Federal Savings Bank,42.3964682,-71.1219955
3442432063,bicycle_parking,,42.3757236,-71.1154549
3465461753,recycling,E&C Bottle and Can Return,42.3739218,-71.0944819
3475911181,restaurant,The Table,42.3983272,-71.1310573
3497698413,bicycle_repair_station,,42.3757989,-71.1160161
3498178093,post_box,,42.377781,-71.108408
3499306995,post_box,,42.3591051,-71.0935175
3516592381,cafe,Starbucks,42.3819235,-71.1199347
3518390036,bench,,42.3604926,-71.1386891
3518390037,bench,,42.3603861,-71.1387974
3518390038,bench,,42.3603975,-71.1388536
3528681196,drinking_water,,42.3552883,-71.0702183
3532106986,bench,,42.3612991,-71.0877204
3532106987,bench,,42.3613347,-71.0881067
3532106988,bench,,42.3612937,-71.0874528
3532122677,post_box,,42.3968543,-71.1219819
3539112314,restaurant,Naco Taco,42.3623342,-71.0981162
3545396795,waste_basket,,42.3601222,-71.1274272
3545396796,post_box,,42.3602223,-71.1288132
3545396797,bicycle_parking,,42.3601975,-71.1284395
3545396798,bicycle_parking,,42.3602289,-71.1271969
3545396799,waste_basket,,42.3604356,-71.1271415
3545396800,fountain,,42.3603195,-71.1276062
3545396801,post_box,,42.3593444,-71.1273289
3545396802,post_box,,42.3588849,-71.1308986
3545932184,waste_basket,,42.3569114,-71.1328184
3548213208,bench,,42.3593145,-71.0873792
3548323193,bench,,42.36144,-71.0875771
3548323194,bench,,42.3613828,-71.0875847
3548323196,bench,,42.3612287,-71.0880832
3548323197,bench,,42.3614101,-71.0875811
3548323198,bench,,42.3612765,-71.0873012
3548323199,bench,,42.3612837,-71.0873849
3551862421,bench,,42.3623131,-71.0844763
3552622433,bicycle_parking,,42.3629032,-71.136076
3552622434,bench,,42.3629335,-71.1361068
3552622435,waste_basket,,42.3629582,-71.1361025
3552622439,waste_basket,,42.3630036,-71.1361061
3552622455,post_box,,42.3631286,-71.1320158
3552622456,bicycle_parking,,42.3626953,-71.1307843
3552622457,recycling,,42.3628954,-71.1306796
3554978217,telephone,,42.3606622,-71.0901854
3554978218,post_box,,42.3606366,-71.090203
3554978219,recycling,,42.3606073,-71.0902924
3555118739,bicycle_parking,,42.3607104,-71.0894278
3556309422,bench,,42.3752167,-71.1271047
3556309423,bench,,42.3752387,-71.127206
3556508296,bench,,42.3615532,-71.0897273
3556508297,bench,,42.3616083,-71.0897369
3556508298,bench,,42.3613737,-71.0889475
3556508299,bench,,42.3612469,-71.0896568
3556508300,bench,,42.3611979,-71.0896361
3556508301,bench,,42.3613366,-71.0896888
3556508302,bench,,42.3613871,-71.0897012
3556678673,bicycle_parking,,42.3579959,-71.0923324
3556678674,bench,,42.3612424,-71.08684
3561470093,bench,,42.3633993,-71.1324743
3561470094,bench,,42.363373,-71.132325
3562432452,bench,,42.3629053,-71.131324
3562432453,bench,,42.3628973,-71.1312924
3562432454,bench,,42.3629031,-71.1312321
3562432455,bench,,42.3628016,-71.1309019
3562432456,bench,,42.3627936,-71.1308732
3562432457,bench,,42.3628199,-71.1311283
3562432458,bench,,42.3628118,-71.1310996
3562432459,waste_basket,,42.3628264,-71.131149
3562432464,post_box,,42.3630551,-71.1298046
3562474416,bicycle_parking,,42.3639569,-71.128931
3562474417,bicycle_parking,,42.3639328,-71.1290059
3562474418,bench,,42.3639918,-71.1288659
3562474419,waste_basket,,42.364011,-71.1288414
3566470729,bicycle_parking,,42.361097,-71.0874162
3566470730,bicycle_parking,,42.3612252,-71.085917
3577716497,restaurant,Oleana,42.3705673,-71.0971787
3579417523,post_box,,42.3988836,-71.120341
3579517215,childcare,Rock & Roll Daycare,42.3694682,-71.1006627
3579517217,school,Mass Ave Music,42.3829313,-71.1044559
3579539290,bench,,42.3624506,-71.128546
3579539291,bench,,42.3624657,-71.1285478
3579539292,bench,,42.3624928,-71.1285527
3586440388,bicycle_parking,,42.3621367,-71.0814171
3594737692,recycling,Planet Aid,42.3628701,-71.130634
3599747348,waste_basket,,42.3690545,-71.1174825
3599747349,recycling,,42.3690611,-71.1174739
3599747350,waste_basket,,42.3690861,-71.1175077
3599747351,recycling,,42.3690791,-71.1175154
3599751390,bench,,42.3688298,-71.1174651
3599751391,bench,,42.3692856,-71.118372
3599751392,bench,,42.3691387,-71.1180075
3599755293,bench,,42.3694047,-71.1187961
3601574352,police,Harvard University Police - Mather House Sub Station,42.3687212,-71.115319
3602473308,theatre,OBERON,42.3709312,-71.114336
3602530219,restaurant,Boston Burger Company,42.3708518,-71.1136824
3602661368,restaurant,Cilantro Chinese Cuisine,42.3708297,-71.1136523
3606211243,bicycle_parking,MDC Bikeway Rack,42.3693984,-71.1180172
3607209209,restaurant,Mount Vernon Restaurant & Pub,42.3859075,-71.0782163
3607422866,atm,,42.3616377,-71.1307771
3607435044,bank,Community Credit Union,42.3942344,-71.1206553
3618404531,bicycle_parking,,42.3611763,-71.1369669
3618404532,bicycle_parking,,42.3613523,-71.1378438
3624937834,cafe,J.P. Licks,42.3955294,-71.0794659
3624937835,pub,River Bar,42.3957065,-71.0794451
3625525213,restaurant,Angelo's Pizza,42.3730267,-71.1108039
3628887395,restaurant,Legal Sea Foods,42.395931,-71.0810713
3628887396,restaurant,Papagayo,42.3958378,-71.0809268
3628887397,restaurant,earls kitchen + bar,42.3958441,-71.0799189
3632659204,restaurant,Tony C's Sports Bar and Grill,42.3957807,-71.0790591
3657729125,restaurant,Zoe's,42.3707176,-71.1135032
3658341425,restaurant,Spices,42.372168,-71.118338
3660719028,bicycle_parking,,42.363837,-71.11494
3660719029,bicycle_parking,,42.364693,-71.115501
3660719030,drinking_water,,42.364948,-71.115552
3660915025,bicycle_parking,,42.371665,-71.119563
3699739603,toilets,,42.357015,-71.1153136
3703444015,bicycle_repair_station,,42.3756881,-71.1030251
3708521822,restaurant,Toscanni,42.3742959,-71.1219649
3708525238,toilets,,42.3741002,-71.1142663
3764719653,restaurant,Taco Party,42.4000881,-71.1122882
3772115727,post_box,,42.3865196,-71.087461
3772730404,fast_food,Friends Pizza,42.3869036,-71.0869187
3772735572,bar,Casey's,42.3890185,-71.0862671
3772735574,restaurant,Maya Sol Mexican Grill,42.3891396,-71.0864917
3773232831,restaurant,Clover HFI,42.3639406,-71.1016034
3777190162,restaurant,Beijing Tokyo,42.3633417,-71.0968378
3777190163,restaurant,Primo Pizza & Roast Beef,42.3633451,-71.0968948
3779088173,coworking_space,Versify Web,42.3663034,-71.1033969
3779096592,dentist,Prospect Dental,42.3659509,-71.1034235
3782630760,pharmacy,CVS Pharmacy,42.396912,-71.104341
3804299329,post_box,,42.3954921,-71.0900351
3804299739,bench,,42.3976983,-71.0935422
3809858780,parking_entrance,,42.3804264,-71.1157001
3849772757,toilets,,42.3950134,-71.0786647
3849797457,bicycle_parking,,42.3951362,-71.0789495
3849797458,fast_food,Which Wich?,42.3953267,-71.078904
3869527706,bicycle_rental,Blue Bikes - Main St at Ames St,42.362353,-71.0883144
3895924480,bicycle_parking,,42.3742325,-71.1013225
3895941913,post_box,,42.3996251,-71.1115702
3895953404,restaurant,Village Grill & Seafood,42.3599165,-71.1100389
3895953857,restaurant,Greek Corner,42.3964671,-71.1294755
3895955612,restaurant,Frank's Steak House,42.3954311,-71.1282868
3895958399,restaurant,The Abbey,42.3851018,-71.1191244
3895979206,fast_food,Shwarma Shack,42.3592555,-71.0946857
3900854366,restaurant,Taqueria El Carrizal,42.3533093,-71.136656
3937039210,drinking_water,,42.3649272,-71.0703437
3938341107,pharmacy,CVS Pharmacy,42.3758963,-71.0655586
3938342558,fast_food,Dunkin',42.3758044,-71.0654203
3938369757,cafe,Zume's Coffee House,42.376533,-71.0655523
3940154010,bank,Citizens Bank,42.3753324,-71.0650552
3951791117,restaurant,All Star Pizza Bar,42.3732559,-71.0980819
3973873253,restaurant,Juliet,42.3797312,-71.0968042
3973873255,restaurant,Gracie's Ice Cream,42.379807,-71.096652
3976406129,bicycle_repair_station,,42.3762311,-71.1140363
3988352417,restaurant,Shanghai Fresh,42.3663914,-71.1050289
4013910075,restaurant,Happy Lamb Hot Pot,42.3641618,-71.1012393
4015078893,restaurant,La Fabrica Central,42.3636315,-71.1010503
4022994572,cafe,Starbucks,42.3587422,-71.1543435
4039373450,toilets,,42.3749189,-71.1189366
4065502313,restaurant,The Cheesecake Factory,42.367174,-71.0762559
4074813888,boat_rental,Swan Boats,42.3540368,-71.0696551
4133867719,vending_machine,,42.3755665,-71.1028658
4137279567,bench,,42.3665564,-71.1028944
4137279573,fast_food,Beauty's Pizza,42.3728532,-71.0991618
4137279574,bench,,42.3681667,-71.1017527
4163308395,restaurant,Teatro,42.3529973,-71.0642375
4172418805,bank,Cambridge Trust Company,42.3730121,-71.1181631
4172418807,fast_food,Clover Food Lab,42.3729275,-71.1178619
4185391783,shelter,,42.3619049,-71.0677989
4190132060,cafe,Forge Baking Company,42.3838633,-71.1107118
4191868139,bench,,42.4013107,-71.071601
4191868140,waste_basket,,42.401294,-71.0716133
4191868141,bench,,42.4006639,-71.0717278
4191868142,bench,,42.4006149,-71.071786
4195245317,restaurant,The Black Sheep,42.3623423,-71.0872229
4195245318,fast_food,Clover,42.3627028,-71.0873684
4197044089,telephone,,42.403556,-71.127605
4241534100,bicycle_repair_station,,42.3590217,-71.1004315
4243139953,bicycle_repair_station,,42.3907427,-71.1440473
4267069424,bank,Bank of America,42.373865,-71.1194127
4267069425,nightclub,Club Passim,42.3742245,-71.1200134
4267069467,restaurant,Russell House Tavern,42.3731248,-71.1194187
4267069469,fast_food,Tasty Burger,42.3725971,-71.1199019
4267069470,restaurant,Chutney's,42.3726803,-71.1198198
4267069472,school,New England School of Language,42.3725026,-71.1195257
4267098790,restaurant,The Sinclair,42.3740762,-71.120629
4267098793,pub,Beat Brew Hall,42.3734742,-71.1202242
4267134582,post_office,FedEx,42.3734296,-71.1226375
4267134584,restaurant,Harvest,42.3737684,-71.1218285
4267135403,school,Cambridge Center for Adult Education,42.3736527,-71.121688
4267278516,restaurant,Legal Sea Foods,42.3720308,-71.1235632
4267278517,restaurant,Henrietta's Table,42.3722812,-71.1233211
4267278518,bar,Regattabar,42.372203,-71.1228944
4267278519,bar,Noir,42.3723595,-71.1226705
4267292052,restaurant,The Red House,42.3723491,-71.1212504
4267292053,restaurant,Charlie's Kitchen,42.3724072,-71.1215195
4267292054,restaurant,IHOP,42.372063,-71.1214254
4267292079,cafe,Peet's Coffee,42.3726335,-71.1206838
4267292083,pub,Grendel's Den,42.3724127,-71.1208558
4288083891,parking_entrance,,42.3601221,-71.0997335
4288112491,parking_entrance,,42.3605373,-71.0973519
4296990590,cafe,Tatte,42.357875,-71.0705123
4297003789,restaurant,The Paramount,42.3572896,-71.0700736
4317732732,community_centre,The Democracy Center,42.3712604,-71.1162574
4322208750,restaurant,The Smoke Shop BBQ,42.3662592,-71.0914389
4327401890,restaurant,Little Donkey,42.3643284,-71.101556
4327466099,restaurant,Mamaleh's,42.365965,-71.09108
4329266296,library,Hayden Memorial Library,42.3590664,-71.0891802
4329266297,library,Lewis Music Library,42.359328,-71.0890183
4330207677,computer_cluster,Fishbowl Athena Cluster,42.3594111,-71.0926192
4341977390,atm,Bank of America,42.3878127,-71.118989
4342010189,bank,Bank of America,42.3877647,-71.118973
4345877289,fast_food,Dunkin' Donuts,42.3971923,-71.1048975
4354050789,fast_food,Figs,42.3572305,-71.0701821
4360316674,post_box,,42.3637644,-71.1011959
4360316675,waste_basket,,42.3637811,-71.1012169
4360316676,bicycle_parking,,42.3637961,-71.101185
4360316677,waste_basket,,42.3639337,-71.1010093
4360316679,bicycle_parking,,42.3638836,-71.1009058
4360361287,post_box,,42.3640848,-71.1079939
4360361288,waste_basket,,42.3642597,-71.1078156
4360409420,bicycle_parking,,42.3641168,-71.1078873
4360409421,bicycle_parking,,42.3641454,-71.1077966
4360409425,bicycle_parking,,42.3642766,-71.1077597
4360416198,bench,,42.3642355,-71.1074471
4360478889,bench,,42.3651786,-71.106575
4360478890,bicycle_parking,,42.3651771,-71.1063309
4360478891,bench,,42.3652583,-71.1062035
4360478892,bicycle_parking,,42.3652207,-71.1057972
4360478893,waste_basket,,42.3652653,-71.105537
4360478903,waste_basket,,42.3642536,-71.1074869
4360478904,bicycle_parking,,42.3642407,-71.1075392
4360478905,bicycle_parking,,42.3644438,-71.1069169
4360478906,bicycle_parking,,42.3648263,-71.1058373
4360478907,bicycle_parking,,42.3648005,-71.1059232
4360490100,bench,,42.3652968,-71.1040749
4360542974,bicycle_parking,,42.3650126,-71.1053896
4360542975,bench,,42.3650402,-71.1053135
4360542976,bench,,42.3650009,-71.1054354
4360542977,bench,,42.3649738,-71.1055288
4360542978,bench,,42.3649362,-71.1055056
4360542979,bench,,42.3649685,-71.1054068
4360542980,waste_basket,,42.3649559,-71.1054499
4360542981,bench,,42.3649892,-71.1053404
4360542982,bench,,42.3650129,-71.1052727
4360542983,waste_basket,,42.3653396,-71.1048199
4360542984,bicycle_parking,,42.3653429,-71.1047438
4360542985,waste_basket,,42.3649573,-71.1044316
4360542986,bench,,42.3649843,-71.1044564
4360542987,bench,,42.3650282,-71.1044311
4360543289,fast_food,Subway,42.3650005,-71.1043977
4360543291,waste_basket,,42.3650961,-71.1044037
4360543292,waste_basket,,42.3652629,-71.1042345
4360543293,telephone,,42.3652867,-71.1041833
4360543294,telephone,,42.3652974,-71.1038548
4360543295,toilets,,42.3655108,-71.1042912
4360543296,bicycle_parking,,42.3654242,-71.1043893
4360558222,fast_food,Mainely Burgers,42.3659222,-71.1049426
4360569813,bicycle_parking,,42.3665288,-71.1057339
4360569814,post_box,,42.3667019,-71.1060302
4360583155,bicycle_parking,,42.3670112,-71.1065811
4360583156,bicycle_parking,,42.3668757,-71.1063739
4360583157,bench,,42.3667644,-71.106149
4360583158,bench,,42.3669105,-71.1058997
4363676691,bicycle_parking,,42.3643668,-71.1074863
4363676692,bicycle_parking,,42.3643952,-71.1074109
4363676693,bicycle_parking,,42.364416,-71.1073447
4363676694,bicycle_parking,,42.3646707,-71.1065715
4363704732,bench,,42.3661292,-71.1047468
4363704733,bench,,42.3661847,-71.1047932
4363704734,bicycle_parking,,42.3661306,-71.1051475
4363704735,waste_basket,,42.3661647,-71.1052048
4363704736,bench,,42.3662257,-71.1053023
4363704737,waste_basket,,42.3662717,-71.1053644
4363704739,waste_basket,,42.3658844,-71.1061552
4363704740,bicycle_parking,,42.365254,-71.1068406
4365535125,bicycle_parking,,42.3651877,-71.1061637
4365535126,waste_basket,,42.3652012,-71.1060132
4365535128,bicycle_parking,,42.365419,-71.1038791
4365535129,bench,,42.3653811,-71.1038349
4365535130,bench,,42.3650263,-71.1032632
4365535131,waste_basket,,42.3650591,-71.1032771
4365535132,bicycle_parking,,42.3652743,-71.1032449
4375119878,restaurant,Stockyard Restaurant,42.3577196,-71.148467
4376671991,cafe,Diesel Cafe,42.3957125,-71.1219616
4378097784,bicycle_parking,,42.3642261,-71.1036493
4378097785,dojo,C.W. Taekwondo,42.3644781,-71.1035544
4378381010,cafe,Cafe 4,42.3598525,-71.0913169
4378381763,cafe,Starbucks,42.3589008,-71.0705692
